#Sequence_ID	Hit_Coordinates	NCBI_Taxon_ID	Taxon_Rank	Taxon_Name	Cumulative_Probability_Mass	Markers_Hit
SRR492065.7237 HWI-EAS385_0095_FC:2:1:11732:4557 length=200	7.141	10292	family	HERPESVIRIDAE	1	V367
SRR492065.7237 HWI-EAS385_0095_FC:2:1:11732:4557 length=200	7.141	548681	order	HERPESVIRALES	1	V367
SRR492065.7237 HWI-EAS385_0095_FC:2:1:11732:4557 length=200	7.141	180252	genus	MARDIVIRUS	0.753249545145675	V367
SRR492065.7237 HWI-EAS385_0095_FC:2:1:11732:4557 length=200	7.141	104388	species	ANATID HERPESVIRUS 1	0.226562226306023	V367
SRR492065.7237 HWI-EAS385_0095_FC:2:1:11732:4557 length=200	7.141	10294	genus	SIMPLEXVIRUS	0.19626808914852	V367
SRR492065.7237 HWI-EAS385_0095_FC:2:1:11732:4557 length=200	7.141	10319	genus	VARICELLOVIRUS	0.0504823657058051	V367
SRR492065.6914 HWI-EAS385_0095_FC:2:1:16870:4423 length=200	1.111	186802	order	CLOSTRIDIALES	1	V20
SRR492065.6914 HWI-EAS385_0095_FC:2:1:16870:4423 length=200	1.111	1239	phylum	FIRMICUTES	1	V20
SRR492065.6914 HWI-EAS385_0095_FC:2:1:16870:4423 length=200	1.111	186801	class	CLOSTRIDIA	1	V20
SRR492065.6914 HWI-EAS385_0095_FC:2:1:16870:4423 length=200	1.111	2	superkingdom	BACTERIA	1	V20
SRR492065.6914 HWI-EAS385_0095_FC:2:1:16870:4423 length=200	1.111	1	no rank	ROOT	1	V20
SRR492065.6914 HWI-EAS385_0095_FC:2:1:16870:4423 length=200	1.111	162289	genus	PEPTONIPHILUS	1	V20
SRR492065.6914 HWI-EAS385_0095_FC:2:1:16870:4423 length=200	1.111	131567	no rank	CELLULAR ORGANISMS	1	V20
SRR492065.6914 HWI-EAS385_0095_FC:2:1:16870:4423 length=200	1.111	538999	no rank	CLOSTRIDIALES INCERTAE SEDIS	1	V20
SRR492065.6914 HWI-EAS385_0095_FC:2:1:16870:4423 length=200	1.111	543310	family	CLOSTRIDIALES FAMILY XI. INCERTAE SEDIS	1	V20
SRR492065.6914 HWI-EAS385_0095_FC:2:1:16870:4423 length=200	1.111	1175452	species	PEPTONIPHILUS RHINITIDIS	0.990691600488852	V20
SRR492065.6914 HWI-EAS385_0095_FC:2:1:16870:4423 length=200	1.111	875454	no rank	PEPTONIPHILUS RHINITIDIS 1 13	0.495345800244426	V20
SRR492065.7472 HWI-EAS385_0095_FC:2:1:15903:4648 length=200	73.198	81852	family	ENTEROCOCCACEAE	1	concat
SRR492065.7472 HWI-EAS385_0095_FC:2:1:15903:4648 length=200	73.198	1239	phylum	FIRMICUTES	1	concat
SRR492065.7472 HWI-EAS385_0095_FC:2:1:15903:4648 length=200	73.198	1350	genus	ENTEROCOCCUS	1	concat
SRR492065.7472 HWI-EAS385_0095_FC:2:1:15903:4648 length=200	73.198	91061	class	BACILLI	1	concat
SRR492065.7472 HWI-EAS385_0095_FC:2:1:15903:4648 length=200	73.198	2	superkingdom	BACTERIA	1	concat
SRR492065.7472 HWI-EAS385_0095_FC:2:1:15903:4648 length=200	73.198	1351	species	ENTEROCOCCUS FAECALIS	1	concat
SRR492065.7472 HWI-EAS385_0095_FC:2:1:15903:4648 length=200	73.198	1	no rank	ROOT	1	concat
SRR492065.7472 HWI-EAS385_0095_FC:2:1:15903:4648 length=200	73.198	131567	no rank	CELLULAR ORGANISMS	1	concat
SRR492065.7472 HWI-EAS385_0095_FC:2:1:15903:4648 length=200	73.198	186826	order	LACTOBACILLALES	1	concat
SRR492065.7472 HWI-EAS385_0095_FC:2:1:15903:4648 length=200	73.198	491074	no rank	ENTEROCOCCUS FAECALIS TX0104	0.14191359974	concat
SRR492065.8576 HWI-EAS385_0095_FC:2:1:3978:5138 length=200	1.102	81852	family	ENTEROCOCCACEAE	1	V385
SRR492065.8576 HWI-EAS385_0095_FC:2:1:3978:5138 length=200	1.102	1239	phylum	FIRMICUTES	1	V385
SRR492065.8576 HWI-EAS385_0095_FC:2:1:3978:5138 length=200	1.102	1350	genus	ENTEROCOCCUS	1	V385
SRR492065.8576 HWI-EAS385_0095_FC:2:1:3978:5138 length=200	1.102	91061	class	BACILLI	1	V385
SRR492065.8576 HWI-EAS385_0095_FC:2:1:3978:5138 length=200	1.102	2	superkingdom	BACTERIA	1	V385
SRR492065.8576 HWI-EAS385_0095_FC:2:1:3978:5138 length=200	1.102	1351	species	ENTEROCOCCUS FAECALIS	1	V385
SRR492065.8576 HWI-EAS385_0095_FC:2:1:3978:5138 length=200	1.102	1	no rank	ROOT	1	V385
SRR492065.8576 HWI-EAS385_0095_FC:2:1:3978:5138 length=200	1.102	131567	no rank	CELLULAR ORGANISMS	1	V385
SRR492065.8576 HWI-EAS385_0095_FC:2:1:3978:5138 length=200	1.102	186826	order	LACTOBACILLALES	1	V385
SRR492065.8576 HWI-EAS385_0095_FC:2:1:3978:5138 length=200	1.102	474186	no rank	ENTEROCOCCUS FAECALIS OG1RF	0.160025273621128	V385
SRR492065.8576 HWI-EAS385_0095_FC:2:1:3978:5138 length=200	1.102	565640	no rank	ENTEROCOCCUS FAECALIS T11	0.160024920159128	V385
SRR492065.8576 HWI-EAS385_0095_FC:2:1:3978:5138 length=200	1.102	565649	no rank	ENTEROCOCCUS FAECALIS FLY1	0.159744637432128	V385
SRR492065.8576 HWI-EAS385_0095_FC:2:1:3978:5138 length=200	1.102	749516	no rank	ENTEROCOCCUS FAECALIS TX1346	0.159717679804128	V385
SRR492065.8576 HWI-EAS385_0095_FC:2:1:3978:5138 length=200	1.102	1134801	no rank	ENTEROCOCCUS FAECALIS R508	0.0410255499662328	V385
SRR492065.1994 HWI-EAS385_0095_FC:2:1:15738:2310 length=200	96.197	81852	family	ENTEROCOCCACEAE	1	concat
SRR492065.1994 HWI-EAS385_0095_FC:2:1:15738:2310 length=200	96.197	1239	phylum	FIRMICUTES	1	concat
SRR492065.1994 HWI-EAS385_0095_FC:2:1:15738:2310 length=200	96.197	1350	genus	ENTEROCOCCUS	1	concat
SRR492065.1994 HWI-EAS385_0095_FC:2:1:15738:2310 length=200	96.197	91061	class	BACILLI	1	concat
SRR492065.1994 HWI-EAS385_0095_FC:2:1:15738:2310 length=200	96.197	2	superkingdom	BACTERIA	1	concat
SRR492065.1994 HWI-EAS385_0095_FC:2:1:15738:2310 length=200	96.197	1351	species	ENTEROCOCCUS FAECALIS	1	concat
SRR492065.1994 HWI-EAS385_0095_FC:2:1:15738:2310 length=200	96.197	1	no rank	ROOT	1	concat
SRR492065.1994 HWI-EAS385_0095_FC:2:1:15738:2310 length=200	96.197	131567	no rank	CELLULAR ORGANISMS	1	concat
SRR492065.1994 HWI-EAS385_0095_FC:2:1:15738:2310 length=200	96.197	186826	order	LACTOBACILLALES	1	concat
SRR492065.1994 HWI-EAS385_0095_FC:2:1:15738:2310 length=200	96.197	491074	no rank	ENTEROCOCCUS FAECALIS TX0104	0.141564661676	concat
SRR492065.1716 HWI-EAS385_0095_FC:2:1:18206:2196 length=200	20.199	35237	no rank	DSDNA VIRUSES NO RNA STAGE	1	V616
SRR492065.1716 HWI-EAS385_0095_FC:2:1:18206:2196 length=200	20.199	10239	superkingdom	VIRUSES	1	V616
SRR492065.1716 HWI-EAS385_0095_FC:2:1:18206:2196 length=200	20.199	10293	subfamily	ALPHAHERPESVIRINAE	1	V616
SRR492065.1716 HWI-EAS385_0095_FC:2:1:18206:2196 length=200	20.199	1	no rank	ROOT	1	V616
SRR492065.1716 HWI-EAS385_0095_FC:2:1:18206:2196 length=200	20.199	10292	family	HERPESVIRIDAE	1	V616
SRR492065.1716 HWI-EAS385_0095_FC:2:1:18206:2196 length=200	20.199	548681	order	HERPESVIRALES	1	V616
SRR492065.1716 HWI-EAS385_0095_FC:2:1:18206:2196 length=200	20.199	10294	genus	SIMPLEXVIRUS	0.811328297630463	V616
SRR492065.1716 HWI-EAS385_0095_FC:2:1:18206:2196 length=200	20.199	481315	species	LEPORID HERPESVIRUS 4	0.342160620073795	V616
SRR492065.1716 HWI-EAS385_0095_FC:2:1:18206:2196 length=200	20.199	10353	species	SAIMIRIINE HERPESVIRUS 1	0.304917453344817	V616
SRR492065.1716 HWI-EAS385_0095_FC:2:1:18206:2196 length=200	20.199	10319	genus	VARICELLOVIRUS	0.188671702369537	V616
SRR492065.1716 HWI-EAS385_0095_FC:2:1:18206:2196 length=200	20.199	10320	species	BOVINE HERPESVIRUS 1	0.0134666212299919	V616
SRR492065.1716 HWI-EAS385_0095_FC:2:1:18206:2196 length=200	20.199	10335	species	HUMAN HERPESVIRUS 3	0.0109548569276934	V616
SRR492065.1716 HWI-EAS385_0095_FC:2:1:18206:2196 length=200	20.199	79889	no rank	BOVINE HERPESVIRUS TYPE 1.1	0.00673331061499596	V616
SRR492065.1716 HWI-EAS385_0095_FC:2:1:18206:2196 length=200	20.199	10338	no rank	HUMAN HERPESVIRUS 3 STRAIN DUMAS	0.00547742846384671	V616
SRR492065.1275 HWI-EAS385_0095_FC:2:1:11025:2022 length=200	96.200	186802	order	CLOSTRIDIALES	1	concat
SRR492065.1275 HWI-EAS385_0095_FC:2:1:11025:2022 length=200	96.200	1239	phylum	FIRMICUTES	1	concat
SRR492065.1275 HWI-EAS385_0095_FC:2:1:11025:2022 length=200	96.200	1175452	species	PEPTONIPHILUS RHINITIDIS	1	concat
SRR492065.1275 HWI-EAS385_0095_FC:2:1:11025:2022 length=200	96.200	186801	class	CLOSTRIDIA	1	concat
SRR492065.1275 HWI-EAS385_0095_FC:2:1:11025:2022 length=200	96.200	2	superkingdom	BACTERIA	1	concat
SRR492065.1275 HWI-EAS385_0095_FC:2:1:11025:2022 length=200	96.200	1	no rank	ROOT	1	concat
SRR492065.1275 HWI-EAS385_0095_FC:2:1:11025:2022 length=200	96.200	162289	genus	PEPTONIPHILUS	1	concat
SRR492065.1275 HWI-EAS385_0095_FC:2:1:11025:2022 length=200	96.200	131567	no rank	CELLULAR ORGANISMS	1	concat
SRR492065.1275 HWI-EAS385_0095_FC:2:1:11025:2022 length=200	96.200	538999	no rank	CLOSTRIDIALES INCERTAE SEDIS	1	concat
SRR492065.1275 HWI-EAS385_0095_FC:2:1:11025:2022 length=200	96.200	543310	family	CLOSTRIDIALES FAMILY XI. INCERTAE SEDIS	1	concat
SRR492065.1275 HWI-EAS385_0095_FC:2:1:11025:2022 length=200	96.200	875454	no rank	PEPTONIPHILUS RHINITIDIS 1 13	0.5	concat
SRR492065.9891 HWI-EAS385_0095_FC:2:1:8277:5668 length=200	54.200	81852	family	ENTEROCOCCACEAE	1	concat
SRR492065.9891 HWI-EAS385_0095_FC:2:1:8277:5668 length=200	54.200	1239	phylum	FIRMICUTES	1	concat
SRR492065.9891 HWI-EAS385_0095_FC:2:1:8277:5668 length=200	54.200	1350	genus	ENTEROCOCCUS	1	concat
SRR492065.9891 HWI-EAS385_0095_FC:2:1:8277:5668 length=200	54.200	1354	species	ENTEROCOCCUS HIRAE	1	concat
SRR492065.9891 HWI-EAS385_0095_FC:2:1:8277:5668 length=200	54.200	91061	class	BACILLI	1	concat
SRR492065.9891 HWI-EAS385_0095_FC:2:1:8277:5668 length=200	54.200	2	superkingdom	BACTERIA	1	concat
SRR492065.9891 HWI-EAS385_0095_FC:2:1:8277:5668 length=200	54.200	1	no rank	ROOT	1	concat
SRR492065.9891 HWI-EAS385_0095_FC:2:1:8277:5668 length=200	54.200	131567	no rank	CELLULAR ORGANISMS	1	concat
SRR492065.9891 HWI-EAS385_0095_FC:2:1:8277:5668 length=200	54.200	186826	order	LACTOBACILLALES	1	concat
SRR492065.9891 HWI-EAS385_0095_FC:2:1:8277:5668 length=200	54.200	768486	no rank	ENTEROCOCCUS HIRAE ATCC 9790	0.5	concat
SRR492065.5238 HWI-EAS385_0095_FC:2:1:19614:3723 length=200	88.198	186802	order	CLOSTRIDIALES	1	enolase
SRR492065.5238 HWI-EAS385_0095_FC:2:1:19614:3723 length=200	88.198	1239	phylum	FIRMICUTES	1	enolase
SRR492065.5238 HWI-EAS385_0095_FC:2:1:19614:3723 length=200	88.198	1175452	species	PEPTONIPHILUS RHINITIDIS	1	enolase
SRR492065.5238 HWI-EAS385_0095_FC:2:1:19614:3723 length=200	88.198	186801	class	CLOSTRIDIA	1	enolase
SRR492065.5238 HWI-EAS385_0095_FC:2:1:19614:3723 length=200	88.198	2	superkingdom	BACTERIA	1	enolase
SRR492065.5238 HWI-EAS385_0095_FC:2:1:19614:3723 length=200	88.198	1	no rank	ROOT	1	enolase
SRR492065.5238 HWI-EAS385_0095_FC:2:1:19614:3723 length=200	88.198	162289	genus	PEPTONIPHILUS	1	enolase
SRR492065.5238 HWI-EAS385_0095_FC:2:1:19614:3723 length=200	88.198	131567	no rank	CELLULAR ORGANISMS	1	enolase
SRR492065.5238 HWI-EAS385_0095_FC:2:1:19614:3723 length=200	88.198	538999	no rank	CLOSTRIDIALES INCERTAE SEDIS	1	enolase
SRR492065.5238 HWI-EAS385_0095_FC:2:1:19614:3723 length=200	88.198	543310	family	CLOSTRIDIALES FAMILY XI. INCERTAE SEDIS	1	enolase
SRR492065.5238 HWI-EAS385_0095_FC:2:1:19614:3723 length=200	88.198	875454	no rank	PEPTONIPHILUS RHINITIDIS 1 13	0.5	enolase
SRR492065.8543 HWI-EAS385_0095_FC:2:1:3984:5118 length=200	1.102	1239	phylum	FIRMICUTES	1	V385
SRR492065.8543 HWI-EAS385_0095_FC:2:1:3984:5118 length=200	1.102	91061	class	BACILLI	1	V385
SRR492065.8543 HWI-EAS385_0095_FC:2:1:3984:5118 length=200	1.102	2	superkingdom	BACTERIA	1	V385
SRR492065.8543 HWI-EAS385_0095_FC:2:1:3984:5118 length=200	1.102	1	no rank	ROOT	1	V385
SRR492065.8543 HWI-EAS385_0095_FC:2:1:3984:5118 length=200	1.102	131567	no rank	CELLULAR ORGANISMS	1	V385
SRR492065.8543 HWI-EAS385_0095_FC:2:1:3984:5118 length=200	1.102	81852	family	ENTEROCOCCACEAE	0.571456624412429	V385
SRR492065.8543 HWI-EAS385_0095_FC:2:1:3984:5118 length=200	1.102	1350	genus	ENTEROCOCCUS	0.571456624412429	V385
SRR492065.8543 HWI-EAS385_0095_FC:2:1:3984:5118 length=200	1.102	186826	order	LACTOBACILLALES	0.571456624412429	V385
SRR492065.8543 HWI-EAS385_0095_FC:2:1:3984:5118 length=200	1.102	1385	order	BACILLALES	0.428543375587571	V385
SRR492065.8543 HWI-EAS385_0095_FC:2:1:3984:5118 length=200	1.102	37734	species	ENTEROCOCCUS CASSELIFLAVUS	0.142864200552857	V385
SRR492065.8543 HWI-EAS385_0095_FC:2:1:3984:5118 length=200	1.102	1182762	species	ENTEROCOCCUS SP. C1	0.142864195942857	V385
SRR492065.8543 HWI-EAS385_0095_FC:2:1:3984:5118 length=200	1.102	41997	species	ENTEROCOCCUS SACCHAROLYTICUS	0.142864157216857	V385
SRR492065.8543 HWI-EAS385_0095_FC:2:1:3984:5118 length=200	1.102	186817	family	BACILLACEAE	0.142847808190857	V385
SRR492065.8543 HWI-EAS385_0095_FC:2:1:3984:5118 length=200	1.102	565655	no rank	ENTEROCOCCUS CASSELIFLAVUS EC20	0.0714321002764286	V385
SRR492065.8543 HWI-EAS385_0095_FC:2:1:3984:5118 length=200	1.102	742813	no rank	ENTEROCOCCUS SACCHAROLYTICUS 30_1	0.0714320786084286	V385
SRR492065.6733 HWI-EAS385_0095_FC:2:1:5406:4365 length=200	1.102	1239	phylum	FIRMICUTES	1	concat
SRR492065.6733 HWI-EAS385_0095_FC:2:1:5406:4365 length=200	1.102	91061	class	BACILLI	1	concat
SRR492065.6733 HWI-EAS385_0095_FC:2:1:5406:4365 length=200	1.102	2	superkingdom	BACTERIA	1	concat
SRR492065.6733 HWI-EAS385_0095_FC:2:1:5406:4365 length=200	1.102	1280	species	STAPHYLOCOCCUS AUREUS	1	concat
SRR492065.6733 HWI-EAS385_0095_FC:2:1:5406:4365 length=200	1.102	90964	family	STAPHYLOCOCCACEAE	1	concat
SRR492065.6733 HWI-EAS385_0095_FC:2:1:5406:4365 length=200	1.102	1	no rank	ROOT	1	concat
SRR492065.6733 HWI-EAS385_0095_FC:2:1:5406:4365 length=200	1.102	1385	order	BACILLALES	1	concat
SRR492065.6733 HWI-EAS385_0095_FC:2:1:5406:4365 length=200	1.102	131567	no rank	CELLULAR ORGANISMS	1	concat
SRR492065.6733 HWI-EAS385_0095_FC:2:1:5406:4365 length=200	1.102	1279	genus	STAPHYLOCOCCUS	1	concat
SRR492065.6733 HWI-EAS385_0095_FC:2:1:5406:4365 length=200	1.102	46170	subspecies	STAPHYLOCOCCUS AUREUS SUBSP. AUREUS	0.282223685062282	concat
SRR492065.6733 HWI-EAS385_0095_FC:2:1:5406:4365 length=200	1.102	908247	no rank	STAPHYLOCOCCUS AUREUS 16K	0.140973080797141	concat
SRR492065.6733 HWI-EAS385_0095_FC:2:1:5406:4365 length=200	1.102	1116221	no rank	STAPHYLOCOCCUS AUREUS SUBSP. AUREUS VRS8	0.140642626525141	concat
SRR492065.1745 HWI-EAS385_0095_FC:2:1:16972:2201 length=200	3.143	81852	family	ENTEROCOCCACEAE	1	concat
SRR492065.1745 HWI-EAS385_0095_FC:2:1:16972:2201 length=200	3.143	1239	phylum	FIRMICUTES	1	concat
SRR492065.1745 HWI-EAS385_0095_FC:2:1:16972:2201 length=200	3.143	1350	genus	ENTEROCOCCUS	1	concat
SRR492065.1745 HWI-EAS385_0095_FC:2:1:16972:2201 length=200	3.143	91061	class	BACILLI	1	concat
SRR492065.1745 HWI-EAS385_0095_FC:2:1:16972:2201 length=200	3.143	2	superkingdom	BACTERIA	1	concat
SRR492065.1745 HWI-EAS385_0095_FC:2:1:16972:2201 length=200	3.143	1351	species	ENTEROCOCCUS FAECALIS	1	concat
SRR492065.1745 HWI-EAS385_0095_FC:2:1:16972:2201 length=200	3.143	1	no rank	ROOT	1	concat
SRR492065.1745 HWI-EAS385_0095_FC:2:1:16972:2201 length=200	3.143	131567	no rank	CELLULAR ORGANISMS	1	concat
SRR492065.1745 HWI-EAS385_0095_FC:2:1:16972:2201 length=200	3.143	186826	order	LACTOBACILLALES	1	concat
SRR492065.1745 HWI-EAS385_0095_FC:2:1:16972:2201 length=200	3.143	491074	no rank	ENTEROCOCCUS FAECALIS TX0104	0.141535533488	concat
SRR492065.9557 HWI-EAS385_0095_FC:2:1:18404:5532 length=200	87.197.96.197	1239	phylum	FIRMICUTES	1	concat
SRR492065.9557 HWI-EAS385_0095_FC:2:1:18404:5532 length=200	87.197.96.197	91061	class	BACILLI	1	concat
SRR492065.9557 HWI-EAS385_0095_FC:2:1:18404:5532 length=200	87.197.96.197	2	superkingdom	BACTERIA	1	concat
SRR492065.9557 HWI-EAS385_0095_FC:2:1:18404:5532 length=200	87.197.96.197	1	no rank	ROOT	1	concat
SRR492065.9557 HWI-EAS385_0095_FC:2:1:18404:5532 length=200	87.197.96.197	131567	no rank	CELLULAR ORGANISMS	1	concat
SRR492065.9557 HWI-EAS385_0095_FC:2:1:18404:5532 length=200	87.197.96.197	90964	family	STAPHYLOCOCCACEAE	0.682331078605537	concat
SRR492065.9557 HWI-EAS385_0095_FC:2:1:18404:5532 length=200	87.197.96.197	1385	order	BACILLALES	0.682331078605537	concat
SRR492065.9557 HWI-EAS385_0095_FC:2:1:18404:5532 length=200	87.197.96.197	1279	genus	STAPHYLOCOCCUS	0.682331078605537	concat
SRR492065.9557 HWI-EAS385_0095_FC:2:1:18404:5532 length=200	87.197.96.197	186826	order	LACTOBACILLALES	0.317668921394464	concat
SRR492065.9557 HWI-EAS385_0095_FC:2:1:18404:5532 length=200	87.197.96.197	81852	family	ENTEROCOCCACEAE	0.236581704441147	concat
SRR492065.9557 HWI-EAS385_0095_FC:2:1:18404:5532 length=200	87.197.96.197	1350	genus	ENTEROCOCCUS	0.014950658167203	concat
SRR492065.7518 HWI-EAS385_0095_FC:2:1:16026:4672 length=200	4.135	1	no rank	ROOT	1	V302
SRR492065.7518 HWI-EAS385_0095_FC:2:1:16026:4672 length=200	4.135	10442	family	BACULOVIRIDAE	1	V302
SRR492065.7518 HWI-EAS385_0095_FC:2:1:16026:4672 length=200	4.135	1307956	species	LEUCANIA SEPARATA NUCLEOPOLYHEDROVIRUS	1	V302
SRR492065.7518 HWI-EAS385_0095_FC:2:1:16026:4672 length=200	4.135	35237	no rank	DSDNA VIRUSES NO RNA STAGE	1	V302
SRR492065.7518 HWI-EAS385_0095_FC:2:1:16026:4672 length=200	4.135	10239	superkingdom	VIRUSES	1	V302
SRR492065.7518 HWI-EAS385_0095_FC:2:1:16026:4672 length=200	4.135	558016	genus	ALPHABACULOVIRUS	1	V302
SRR492065.2899 HWI-EAS385_0095_FC:2:1:17150:2708 length=200	3.116	81852	family	ENTEROCOCCACEAE	1	concat
SRR492065.2899 HWI-EAS385_0095_FC:2:1:17150:2708 length=200	3.116	1239	phylum	FIRMICUTES	1	concat
SRR492065.2899 HWI-EAS385_0095_FC:2:1:17150:2708 length=200	3.116	1350	genus	ENTEROCOCCUS	1	concat
SRR492065.2899 HWI-EAS385_0095_FC:2:1:17150:2708 length=200	3.116	91061	class	BACILLI	1	concat
SRR492065.2899 HWI-EAS385_0095_FC:2:1:17150:2708 length=200	3.116	2	superkingdom	BACTERIA	1	concat
SRR492065.2899 HWI-EAS385_0095_FC:2:1:17150:2708 length=200	3.116	1351	species	ENTEROCOCCUS FAECALIS	1	concat
SRR492065.2899 HWI-EAS385_0095_FC:2:1:17150:2708 length=200	3.116	1	no rank	ROOT	1	concat
SRR492065.2899 HWI-EAS385_0095_FC:2:1:17150:2708 length=200	3.116	131567	no rank	CELLULAR ORGANISMS	1	concat
SRR492065.2899 HWI-EAS385_0095_FC:2:1:17150:2708 length=200	3.116	186826	order	LACTOBACILLALES	1	concat
SRR492065.8368 HWI-EAS385_0095_FC:2:1:9933:5038 length=200	96.200	1239	phylum	FIRMICUTES	1	V64
SRR492065.8368 HWI-EAS385_0095_FC:2:1:9933:5038 length=200	96.200	91061	class	BACILLI	1	V64
SRR492065.8368 HWI-EAS385_0095_FC:2:1:9933:5038 length=200	96.200	2	superkingdom	BACTERIA	1	V64
SRR492065.8368 HWI-EAS385_0095_FC:2:1:9933:5038 length=200	96.200	1280	species	STAPHYLOCOCCUS AUREUS	1	V64
SRR492065.8368 HWI-EAS385_0095_FC:2:1:9933:5038 length=200	96.200	90964	family	STAPHYLOCOCCACEAE	1	V64
SRR492065.8368 HWI-EAS385_0095_FC:2:1:9933:5038 length=200	96.200	1	no rank	ROOT	1	V64
SRR492065.8368 HWI-EAS385_0095_FC:2:1:9933:5038 length=200	96.200	1385	order	BACILLALES	1	V64
SRR492065.8368 HWI-EAS385_0095_FC:2:1:9933:5038 length=200	96.200	131567	no rank	CELLULAR ORGANISMS	1	V64
SRR492065.8368 HWI-EAS385_0095_FC:2:1:9933:5038 length=200	96.200	1279	genus	STAPHYLOCOCCUS	1	V64
SRR492065.8368 HWI-EAS385_0095_FC:2:1:9933:5038 length=200	96.200	46170	subspecies	STAPHYLOCOCCUS AUREUS SUBSP. AUREUS	0.603324288777877	V64
SRR492065.8368 HWI-EAS385_0095_FC:2:1:9933:5038 length=200	96.200	1194085	no rank	STAPHYLOCOCCUS AUREUS SUBSP. AUREUS SA40	0.198970700263062	V64
SRR492065.8368 HWI-EAS385_0095_FC:2:1:9933:5038 length=200	96.200	904746	no rank	STAPHYLOCOCCUS AUREUS SUBSP. AUREUS 21264	0.198970558962062	V64
SRR492065.8368 HWI-EAS385_0095_FC:2:1:9933:5038 length=200	96.200	1278071	no rank	STAPHYLOCOCCUS AUREUS 3957	0.198624588563062	V64
SRR492065.8368 HWI-EAS385_0095_FC:2:1:9933:5038 length=200	96.200	585152	no rank	STAPHYLOCOCCUS AUREUS SUBSP. AUREUS D139	0.00319363528607099	V64
SRR492065.5439 HWI-EAS385_0095_FC:2:1:14307:3819 length=200	66.200.99.200	1	no rank	ROOT	0.982785119666893	concat
SRR492065.5439 HWI-EAS385_0095_FC:2:1:14307:3819 length=200	66.200.99.200	131567	no rank	CELLULAR ORGANISMS	0.982785119666893	concat
SRR492065.5439 HWI-EAS385_0095_FC:2:1:14307:3819 length=200	66.200.99.200	2759	superkingdom	EUKARYOTA	0.982785119666893	concat
SRR492065.5439 HWI-EAS385_0095_FC:2:1:14307:3819 length=200	66.200.99.200	66803	family	PERIDINIACEAE	0.969200011117388	concat
SRR492065.5439 HWI-EAS385_0095_FC:2:1:14307:3819 length=200	66.200.99.200	33630	no rank	ALVEOLATA	0.969200011117388	concat
SRR492065.5439 HWI-EAS385_0095_FC:2:1:14307:3819 length=200	66.200.99.200	2910	order	PERIDINIALES	0.969200011117388	concat
SRR492065.5439 HWI-EAS385_0095_FC:2:1:14307:3819 length=200	66.200.99.200	2864	class	DINOPHYCEAE	0.969200011117388	concat
SRR492065.5439 HWI-EAS385_0095_FC:2:1:14307:3819 length=200	66.200.99.200	160618	genus	KRYPTOPERIDINIUM	0.864079123046345	concat
SRR492065.5439 HWI-EAS385_0095_FC:2:1:14307:3819 length=200	66.200.99.200	160619	species	KRYPTOPERIDINIUM FOLIACEUM	0.432039561523173	concat
SRR492065.5439 HWI-EAS385_0095_FC:2:1:14307:3819 length=200	66.200.99.200	400754	genus	DURINSKIA	0.105120888071042	concat
SRR492065.5439 HWI-EAS385_0095_FC:2:1:14307:3819 length=200	66.200.99.200	400756	species	DURINSKIA BALTICA	0.052560444035521	concat
SRR492065.5439 HWI-EAS385_0095_FC:2:1:14307:3819 length=200	66.200.99.200	29202	family	THALASSIOSIRACEAE	0.0135851085495054	concat
SRR492065.5439 HWI-EAS385_0095_FC:2:1:14307:3819 length=200	66.200.99.200	33836	class	COSCINODISCOPHYCEAE	0.0135851085495054	concat
SRR492065.5439 HWI-EAS385_0095_FC:2:1:14307:3819 length=200	66.200.99.200	33846	no rank	THALASSIOSIROPHYCIDAE	0.0135851085495054	concat
SRR492065.5439 HWI-EAS385_0095_FC:2:1:14307:3819 length=200	66.200.99.200	159749	species	THALASSIOSIRA OCEANICA	0.0135851085495054	concat
SRR492065.5439 HWI-EAS385_0095_FC:2:1:14307:3819 length=200	66.200.99.200	33634	no rank	STRAMENOPILES	0.0135851085495054	concat
SRR492065.5439 HWI-EAS385_0095_FC:2:1:14307:3819 length=200	66.200.99.200	33847	no rank	THALASSIOSIRALES	0.0135851085495054	concat
SRR492065.5439 HWI-EAS385_0095_FC:2:1:14307:3819 length=200	66.200.99.200	35127	genus	THALASSIOSIRA	0.0135851085495054	concat
SRR492065.5439 HWI-EAS385_0095_FC:2:1:14307:3819 length=200	66.200.99.200	2836	phylum	BACILLARIOPHYTA	0.0135851085495054	concat
SRR492065.5439 HWI-EAS385_0095_FC:2:1:14307:3819 length=200	66.200.99.200	637379	no rank	THALASSIOSIRA OCEANICA CCMP1005	0.00679255427475272	concat
SRR492065.9576 HWI-EAS385_0095_FC:2:1:11161:5545 length=200	3.104	2	superkingdom	BACTERIA	0.438816885440725	16s_reps_bac
SRR492065.9576 HWI-EAS385_0095_FC:2:1:11161:5545 length=200	3.104	1	no rank	ROOT	0.438816885440725	16s_reps_bac
SRR492065.9576 HWI-EAS385_0095_FC:2:1:11161:5545 length=200	3.104	131567	no rank	CELLULAR ORGANISMS	0.438816885440725	16s_reps_bac
SRR492065.9576 HWI-EAS385_0095_FC:2:1:11161:5545 length=200	3.104	48479	no rank	ENVIRONMENTAL SAMPLES	0.284331488297986	16s_reps_bac
